DriverAge1,LicenceType,DeclineReason,Acceptable,ProvisFlag
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
96,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
91,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
92,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
100,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
99,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
101,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
95,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
98,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
93,F,Decline - Driver Age,0,0
17,F,Decline - Driver Age,0,0
94,F,Decline - Driver Age,0,0
97,F,Decline - Driver Age,0,0
22,P,,1,1
23,P,,1,1
21,P,,1,1
19,P,,1,1
23,P,,1,1
22,P,,1,1
19,P,,1,1
23,P,,1,1
25,P,,1,1
21,P,,1,1
17,P,,1,1
20,P,,1,1
20,P,,1,1
19,P,,1,1
18,P,,1,1
23,P,,1,1
17,P,,1,1
21,P,,1,1
23,P,,1,1
21,P,,1,1
17,P,,1,1
18,P,,1,1
24,P,,1,1
20,P,,1,1
18,P,,1,1
23,P,,1,1
24,P,,1,1
23,P,,1,1
25,P,,1,1
17,P,,1,1
17,P,,1,1
18,P,,1,1
18,P,,1,1
25,P,,1,1
18,P,,1,1
22,P,,1,1
18,P,,1,1
22,P,,1,1
18,P,,1,1
24,P,,1,1
24,P,,1,1
25,P,,1,1
23,P,,1,1
23,P,,1,1
21,P,,1,1
24,P,,1,1
18,P,,1,1
20,P,,1,1
23,P,,1,1
19,P,,1,1
17,P,,1,1
23,P,,1,1
25,P,,1,1
21,P,,1,1
23,P,,1,1
23,P,,1,1
25,P,,1,1
20,P,,1,1
25,P,,1,1
17,P,,1,1
25,P,,1,1
24,P,,1,1
19,P,,1,1
19,P,,1,1
19,P,,1,1
24,P,,1,1
24,P,,1,1
20,P,,1,1
24,P,,1,1
20,P,,1,1
18,P,,1,1
19,P,,1,1
22,P,,1,1
17,P,,1,1
17,P,,1,1
25,P,,1,1
17,P,,1,1
17,P,,1,1
23,P,,1,1
25,P,,1,1
17,P,,1,1
23,P,,1,1
18,P,,1,1
22,P,,1,1
18,P,,1,1
23,P,,1,1
22,P,,1,1
17,P,,1,1
19,P,,1,1
25,P,,1,1
19,P,,1,1
21,P,,1,1
18,P,,1,1
19,P,,1,1
23,P,,1,1
19,P,,1,1
24,P,,1,1
18,P,,1,1
17,P,,1,1
17,P,,1,1
20,P,,1,1
24,P,,1,1
18,P,,1,1
18,P,,1,1
24,P,,1,1
24,P,,1,1
17,P,,1,1
20,P,,1,1
20,P,,1,1
25,P,,1,1
25,P,,1,1
17,P,,1,1
17,P,,1,1
22,P,,1,1
17,P,,1,1
24,P,,1,1
22,P,,1,1
25,P,,1,1
17,P,,1,1
25,P,,1,1
22,P,,1,1
21,P,,1,1
25,P,,1,1
24,P,,1,1
22,P,,1,1
22,P,,1,1
24,P,,1,1
19,P,,1,1
18,P,,1,1
23,P,,1,1
24,P,,1,1
20,P,,1,1
19,P,,1,1
21,P,,1,1
21,P,,1,1
21,P,,1,1
18,P,,1,1
24,P,,1,1
22,P,,1,1
23,P,,1,1
24,P,,1,1
25,P,,1,1
19,P,,1,1
19,P,,1,1
23,P,,1,1
18,P,,1,1
20,P,,1,1
18,P,,1,1
22,P,,1,1
19,P,,1,1
20,P,,1,1
18,P,,1,1
22,P,,1,1
24,P,,1,1
20,P,,1,1
20,P,,1,1
19,P,,1,1
22,P,,1,1
19,P,,1,1
25,P,,1,1
24,P,,1,1
17,P,,1,1
19,P,,1,1
25,P,,1,1
19,P,,1,1
22,P,,1,1
23,P,,1,1
23,P,,1,1
22,P,,1,1
23,P,,1,1
23,P,,1,1
24,P,,1,1
23,P,,1,1
17,P,,1,1
21,P,,1,1
22,P,,1,1
23,P,,1,1
25,P,,1,1
25,P,,1,1
24,P,,1,1
20,P,,1,1
18,P,,1,1
19,P,,1,1
20,P,,1,1
18,P,,1,1
22,P,,1,1
23,P,,1,1
17,P,,1,1
22,P,,1,1
19,P,,1,1
17,P,,1,1
18,P,,1,1
17,P,,1,1
19,P,,1,1
19,P,,1,1
25,P,,1,1
25,P,,1,1
17,P,,1,1
23,P,,1,1
22,P,,1,1
21,P,,1,1
25,P,,1,1
20,P,,1,1
20,P,,1,1
19,P,,1,1
21,P,,1,1
23,P,,1,1
24,P,,1,1
17,P,,1,1
22,P,,1,1
17,P,,1,1
18,P,,1,1
25,P,,1,1
17,P,,1,1
18,P,,1,1
19,P,,1,1
22,P,,1,1
21,P,,1,1
17,P,,1,1
18,P,,1,1
20,P,,1,1
25,P,,1,1
17,P,,1,1
22,P,,1,1
22,P,,1,1
23,P,,1,1
20,P,,1,1
22,P,,1,1
22,P,,1,1
25,P,,1,1
25,P,,1,1
24,P,,1,1
20,P,,1,1
21,P,,1,1
18,P,,1,1
17,P,,1,1
25,P,,1,1
22,P,,1,1
17,P,,1,1
23,P,,1,1
25,P,,1,1
20,P,,1,1
17,P,,1,1
23,P,,1,1
20,P,,1,1
25,P,,1,1
25,P,,1,1
18,P,,1,1
19,P,,1,1
23,P,,1,1
21,P,,1,1
21,P,,1,1
17,P,,1,1
21,P,,1,1
21,P,,1,1
20,P,,1,1
24,P,,1,1
24,P,,1,1
20,P,,1,1
25,P,,1,1
19,P,,1,1
23,P,,1,1
22,P,,1,1
23,P,,1,1
25,P,,1,1
21,P,,1,1
20,P,,1,1
22,P,,1,1
24,P,,1,1
21,P,,1,1
24,P,,1,1
23,P,,1,1
23,P,,1,1
25,P,,1,1
25,P,,1,1
18,P,,1,1
21,P,,1,1
17,P,,1,1
24,P,,1,1
20,P,,1,1
24,P,,1,1
18,P,,1,1
22,P,,1,1
25,P,,1,1
17,P,,1,1
22,P,,1,1
23,P,,1,1
25,P,,1,1
18,P,,1,1
18,P,,1,1
17,P,,1,1
23,P,,1,1
19,P,,1,1
25,P,,1,1
22,P,,1,1
18,P,,1,1
17,P,,1,1
24,P,,1,1
17,P,,1,1
17,P,,1,1
21,P,,1,1
20,P,,1,1
23,P,,1,1
19,P,,1,1
17,P,,1,1
24,P,,1,1
23,P,,1,1
24,P,,1,1
23,P,,1,1
22,P,,1,1
21,P,,1,1
24,P,,1,1
19,P,,1,1
23,P,,1,1
25,P,,1,1
22,P,,1,1
22,P,,1,1
18,P,,1,1
20,P,,1,1
23,P,,1,1
21,P,,1,1
23,P,,1,1
21,P,,1,1
21,P,,1,1
22,P,,1,1
19,P,,1,1
18,P,,1,1
18,P,,1,1
18,P,,1,1
24,P,,1,1
20,P,,1,1
22,P,,1,1
17,P,,1,1
20,P,,1,1
22,P,,1,1
22,P,,1,1
25,P,,1,1
18,P,,1,1
18,P,,1,1
19,P,,1,1
24,P,,1,1
23,P,,1,1
22,P,,1,1
25,P,,1,1
18,P,,1,1
19,P,,1,1
19,P,,1,1
21,P,,1,1
23,P,,1,1
21,P,,1,1
23,P,,1,1
18,P,,1,1
21,P,,1,1
17,P,,1,1
25,P,,1,1
24,P,,1,1
22,P,,1,1
18,P,,1,1
20,P,,1,1
21,P,,1,1
17,P,,1,1
17,P,,1,1
19,P,,1,1
25,P,,1,1
20,P,,1,1
18,P,,1,1
21,P,,1,1
22,P,,1,1
17,P,,1,1
19,P,,1,1
22,P,,1,1
19,P,,1,1
19,P,,1,1
18,P,,1,1
21,P,,1,1
22,P,,1,1
18,P,,1,1
22,P,,1,1
19,P,,1,1
25,P,,1,1
25,P,,1,1
17,P,,1,1
18,P,,1,1
25,P,,1,1
19,P,,1,1
21,P,,1,1
18,P,,1,1
24,P,,1,1
22,P,,1,1
21,P,,1,1
17,P,,1,1
20,P,,1,1
19,P,,1,1
18,P,,1,1
25,P,,1,1
18,P,,1,1
19,P,,1,1
20,P,,1,1
22,P,,1,1
21,P,,1,1
25,P,,1,1
20,P,,1,1
20,P,,1,1
19,P,,1,1
17,P,,1,1
24,P,,1,1
21,P,,1,1
20,P,,1,1
17,P,,1,1
22,P,,1,1
21,P,,1,1
18,P,,1,1
20,P,,1,1
25,P,,1,1
21,P,,1,1
23,P,,1,1
19,P,,1,1
19,P,,1,1
18,P,,1,1
25,P,,1,1
19,P,,1,1
20,P,,1,1
25,P,,1,1
21,P,,1,1
20,P,,1,1
25,P,,1,1
19,P,,1,1
23,P,,1,1
17,P,,1,1
18,P,,1,1
21,P,,1,1
24,P,,1,1
23,P,,1,1
17,P,,1,1
21,P,,1,1
25,P,,1,1
20,P,,1,1
24,P,,1,1
19,P,,1,1
17,P,,1,1
20,P,,1,1
19,P,,1,1
19,P,,1,1
20,P,,1,1
20,P,,1,1
22,P,,1,1
24,P,,1,1
17,P,,1,1
22,P,,1,1
24,P,,1,1
17,P,,1,1
19,P,,1,1
25,P,,1,1
20,P,,1,1
24,P,,1,1
23,P,,1,1
23,P,,1,1
24,P,,1,1
25,P,,1,1
18,P,,1,1
23,P,,1,1
24,P,,1,1
22,P,,1,1
24,P,,1,1
22,P,,1,1
24,P,,1,1
24,P,,1,1
19,P,,1,1
22,P,,1,1
22,P,,1,1
19,P,,1,1
21,P,,1,1
25,P,,1,1
18,P,,1,1
22,P,,1,1
20,P,,1,1
24,P,,1,1
21,P,,1,1
22,P,,1,1
23,P,,1,1
19,P,,1,1
21,P,,1,1
18,P,,1,1
24,P,,1,1
18,P,,1,1
23,P,,1,1
17,P,,1,1
25,P,,1,1
19,P,,1,1
17,P,,1,1
24,P,,1,1
17,P,,1,1
24,P,,1,1
19,P,,1,1
17,P,,1,1
21,P,,1,1
20,P,,1,1
21,P,,1,1
21,P,,1,1
22,P,,1,1
23,P,,1,1
23,P,,1,1
17,P,,1,1
24,P,,1,1
23,P,,1,1
18,P,,1,1
17,P,,1,1
19,P,,1,1
23,P,,1,1
17,P,,1,1
20,P,,1,1
18,P,,1,1
24,P,,1,1
17,P,,1,1
21,P,,1,1
24,P,,1,1
18,P,,1,1
23,P,,1,1
19,P,,1,1
21,P,,1,1
23,P,,1,1
22,P,,1,1
25,P,,1,1
18,P,,1,1
17,P,,1,1
24,P,,1,1
25,P,,1,1
18,P,,1,1
20,P,,1,1
20,P,,1,1
21,P,,1,1
17,P,,1,1
22,P,,1,1
19,P,,1,1
17,P,,1,1
19,P,,1,1
25,P,,1,1
20,P,,1,1
20,P,,1,1
24,P,,1,1
23,P,,1,1
20,P,,1,1
18,P,,1,1
21,P,,1,1
21,P,,1,1
22,P,,1,1
25,P,,1,1
23,P,,1,1
20,P,,1,1
25,P,,1,1
22,P,,1,1
19,P,,1,1
18,P,,1,1
24,P,,1,1
17,P,,1,1
21,P,,1,1
19,P,,1,1
17,P,,1,1
18,P,,1,1
24,P,,1,1
18,P,,1,1
24,P,,1,1
17,P,,1,1
18,P,,1,1
22,P,,1,1
18,P,,1,1
22,P,,1,1
22,P,,1,1
21,P,,1,1
17,P,,1,1
20,P,,1,1
21,P,,1,1
23,P,,1,1
24,P,,1,1
25,P,,1,1
17,P,,1,1
19,P,,1,1
22,P,,1,1
24,P,,1,1
23,P,,1,1
22,P,,1,1
18,P,,1,1
25,P,,1,1
18,P,,1,1
21,P,,1,1
19,P,,1,1
25,P,,1,1
21,P,,1,1
21,P,,1,1
24,P,,1,1
18,P,,1,1
21,P,,1,1
22,P,,1,1
19,P,,1,1
19,P,,1,1
17,P,,1,1
24,P,,1,1
18,P,,1,1
20,P,,1,1
20,P,,1,1
21,P,,1,1
17,P,,1,1
18,P,,1,1
25,P,,1,1
18,P,,1,1
17,P,,1,1
20,P,,1,1
24,P,,1,1
18,P,,1,1
25,P,,1,1
20,P,,1,1
17,P,,1,1
23,P,,1,1
18,P,,1,1
23,P,,1,1
17,P,,1,1
18,P,,1,1
24,P,,1,1
25,P,,1,1
23,P,,1,1
22,P,,1,1
21,P,,1,1
18,P,,1,1
25,P,,1,1
23,P,,1,1
22,P,,1,1
21,P,,1,1
23,P,,1,1
20,P,,1,1
20,P,,1,1
19,P,,1,1
17,P,,1,1
21,P,,1,1
25,P,,1,1
23,P,,1,1
18,P,,1,1
19,P,,1,1
25,P,,1,1
22,P,,1,1
20,P,,1,1
20,P,,1,1
24,P,,1,1
24,P,,1,1
24,P,,1,1
23,P,,1,1
17,P,,1,1
23,P,,1,1
22,P,,1,1
24,P,,1,1
22,P,,1,1
23,P,,1,1
25,P,,1,1
21,P,,1,1
21,P,,1,1
23,P,,1,1
18,P,,1,1
23,P,,1,1
20,P,,1,1
21,P,,1,1
23,P,,1,1
22,P,,1,1
24,P,,1,1
21,P,,1,1
23,P,,1,1
21,P,,1,1
17,P,,1,1
23,P,,1,1
21,P,,1,1
19,P,,1,1
20,P,,1,1
17,P,,1,1
23,P,,1,1
24,P,,1,1
18,P,,1,1
22,P,,1,1
22,P,,1,1
22,P,,1,1
22,P,,1,1
18,P,,1,1
20,P,,1,1
25,P,,1,1
18,P,,1,1
21,P,,1,1
24,P,,1,1
21,P,,1,1
22,P,,1,1
21,P,,1,1
24,P,,1,1
18,P,,1,1
25,P,,1,1
24,P,,1,1
24,P,,1,1
19,P,,1,1
24,P,,1,1
24,P,,1,1
25,P,,1,1
21,P,,1,1
20,P,,1,1
24,P,,1,1
17,P,,1,1
21,P,,1,1
18,P,,1,1
18,P,,1,1
19,P,,1,1
18,P,,1,1
23,P,,1,1
17,P,,1,1
20,P,,1,1
18,P,,1,1
19,P,,1,1
24,P,,1,1
20,P,,1,1
22,P,,1,1
18,P,,1,1
17,P,,1,1
25,P,,1,1
24,P,,1,1
19,P,,1,1
24,P,,1,1
20,P,,1,1
18,P,,1,1
21,P,,1,1
21,P,,1,1
20,P,,1,1
18,P,,1,1
24,P,,1,1
24,P,,1,1
23,P,,1,1
18,P,,1,1
19,P,,1,1
25,P,,1,1
18,P,,1,1
23,P,,1,1
23,P,,1,1
20,P,,1,1
24,P,,1,1
20,P,,1,1
20,P,,1,1
19,P,,1,1
22,P,,1,1
21,P,,1,1
23,P,,1,1
25,P,,1,1
20,P,,1,1
22,P,,1,1
24,P,,1,1
19,P,,1,1
18,P,,1,1
21,P,,1,1
25,P,,1,1
25,P,,1,1
